"title","keywords","link"
"AMSRE_36V_AM_FT_2006_day354.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day354.h5"
"AMSRE_36V_AM_FT_2006_day355.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day355.h5"
"AMSRE_36V_AM_FT_2006_day356.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day356.h5"
"AMSRE_36V_AM_FT_2006_day357.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day357.h5"
"AMSRE_36V_AM_FT_2006_day358.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day358.h5"
"AMSRE_36V_AM_FT_2006_day359.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day359.h5"
"AMSRE_36V_AM_FT_2006_day360.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day360.h5"
"AMSRE_36V_AM_FT_2006_day361.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day361.h5"
"AMSRE_36V_AM_FT_2006_day362.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day362.h5"
"AMSRE_36V_AM_FT_2006_day363.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day363.h5"
"AMSRE_36V_AM_FT_2006_day364.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day364.h5"
"AMSRE_36V_AM_FT_2006_day365.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2006/AMSRE_36V_AM_FT_2006_day365.h5"
"AMSRE_36V_AM_FT_2007_day1.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day1.h5"
"AMSRE_36V_AM_FT_2007_day2.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day2.h5"
"AMSRE_36V_AM_FT_2007_day3.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day3.h5"
"AMSRE_36V_AM_FT_2007_day4.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day4.h5"
"AMSRE_36V_AM_FT_2007_day5.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day5.h5"
"AMSRE_36V_AM_FT_2007_day6.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day6.h5"
"AMSRE_36V_AM_FT_2007_day7.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day7.h5"
"AMSRE_36V_AM_FT_2007_day8.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day8.h5"
"AMSRE_36V_AM_FT_2007_day9.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day9.h5"
"AMSRE_36V_AM_FT_2007_day10.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day10.h5"
"AMSRE_36V_AM_FT_2007_day11.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day11.h5"
"AMSRE_36V_AM_FT_2007_day12.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day12.h5"
"AMSRE_36V_AM_FT_2007_day13.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day13.h5"
"AMSRE_36V_AM_FT_2007_day14.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day14.h5"
"AMSRE_36V_AM_FT_2007_day15.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day15.h5"
"AMSRE_36V_AM_FT_2007_day16.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day16.h5"
"AMSRE_36V_AM_FT_2007_day17.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day17.h5"
"AMSRE_36V_AM_FT_2007_day18.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day18.h5"
"AMSRE_36V_AM_FT_2007_day19.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day19.h5"
"AMSRE_36V_AM_FT_2007_day20.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day20.h5"
"AMSRE_36V_AM_FT_2007_day21.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day21.h5"
"AMSRE_36V_AM_FT_2007_day22.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day22.h5"
"AMSRE_36V_AM_FT_2007_day23.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day23.h5"
"AMSRE_36V_AM_FT_2007_day24.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day24.h5"
"AMSRE_36V_AM_FT_2007_day25.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day25.h5"
"AMSRE_36V_AM_FT_2007_day26.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day26.h5"
"AMSRE_36V_AM_FT_2007_day27.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day27.h5"
"AMSRE_36V_AM_FT_2007_day28.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day28.h5"
"AMSRE_36V_AM_FT_2007_day29.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day29.h5"
"AMSRE_36V_AM_FT_2007_day30.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day30.h5"
"AMSRE_36V_AM_FT_2007_day31.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day31.h5"
"AMSRE_36V_AM_FT_2007_day32.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day32.h5"
"AMSRE_36V_AM_FT_2007_day33.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day33.h5"
"AMSRE_36V_AM_FT_2007_day34.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day34.h5"
"AMSRE_36V_AM_FT_2007_day35.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day35.h5"
"AMSRE_36V_AM_FT_2007_day36.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day36.h5"
"AMSRE_36V_AM_FT_2007_day37.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day37.h5"
"AMSRE_36V_AM_FT_2007_day38.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day38.h5"
"AMSRE_36V_AM_FT_2007_day39.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day39.h5"
"AMSRE_36V_AM_FT_2007_day40.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day40.h5"
"AMSRE_36V_AM_FT_2007_day41.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day41.h5"
"AMSRE_36V_AM_FT_2007_day42.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day42.h5"
"AMSRE_36V_AM_FT_2007_day43.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day43.h5"
"AMSRE_36V_AM_FT_2007_day44.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day44.h5"
"AMSRE_36V_AM_FT_2007_day45.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day45.h5"
"AMSRE_36V_AM_FT_2007_day46.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day46.h5"
"AMSRE_36V_AM_FT_2007_day47.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day47.h5"
"AMSRE_36V_AM_FT_2007_day48.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day48.h5"
"AMSRE_36V_AM_FT_2007_day49.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day49.h5"
"AMSRE_36V_AM_FT_2007_day50.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day50.h5"
"AMSRE_36V_AM_FT_2007_day51.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day51.h5"
"AMSRE_36V_AM_FT_2007_day52.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day52.h5"
"AMSRE_36V_AM_FT_2007_day53.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day53.h5"
"AMSRE_36V_AM_FT_2007_day54.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day54.h5"
"AMSRE_36V_AM_FT_2007_day55.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day55.h5"
"AMSRE_36V_AM_FT_2007_day56.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day56.h5"
"AMSRE_36V_AM_FT_2007_day57.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day57.h5"
"AMSRE_36V_AM_FT_2007_day58.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day58.h5"
"AMSRE_36V_AM_FT_2007_day59.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day59.h5"
"AMSRE_36V_AM_FT_2007_day60.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day60.h5"
"AMSRE_36V_AM_FT_2007_day61.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day61.h5"
"AMSRE_36V_AM_FT_2007_day62.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day62.h5"
"AMSRE_36V_AM_FT_2007_day63.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day63.h5"
"AMSRE_36V_AM_FT_2007_day64.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day64.h5"
"AMSRE_36V_AM_FT_2007_day65.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day65.h5"
"AMSRE_36V_AM_FT_2007_day66.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day66.h5"
"AMSRE_36V_AM_FT_2007_day67.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day67.h5"
"AMSRE_36V_AM_FT_2007_day68.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day68.h5"
"AMSRE_36V_AM_FT_2007_day69.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day69.h5"
"AMSRE_36V_AM_FT_2007_day70.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day70.h5"
"AMSRE_36V_AM_FT_2007_day71.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day71.h5"
"AMSRE_36V_AM_FT_2007_day72.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day72.h5"
"AMSRE_36V_AM_FT_2007_day73.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day73.h5"
"AMSRE_36V_AM_FT_2007_day74.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day74.h5"
"AMSRE_36V_AM_FT_2007_day75.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day75.h5"
"AMSRE_36V_AM_FT_2007_day76.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day76.h5"
"AMSRE_36V_AM_FT_2007_day77.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day77.h5"
"AMSRE_36V_AM_FT_2007_day78.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day78.h5"
"AMSRE_36V_AM_FT_2007_day79.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day79.h5"
"AMSRE_36V_AM_FT_2007_day80.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day80.h5"
"AMSRE_36V_AM_FT_2007_day81.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day81.h5"
"AMSRE_36V_AM_FT_2007_day82.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day82.h5"
"AMSRE_36V_AM_FT_2007_day83.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day83.h5"
"AMSRE_36V_AM_FT_2007_day84.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day84.h5"
"AMSRE_36V_AM_FT_2007_day85.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day85.h5"
"AMSRE_36V_AM_FT_2007_day86.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day86.h5"
"AMSRE_36V_AM_FT_2007_day87.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day87.h5"
"AMSRE_36V_AM_FT_2007_day88.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day88.h5"
"AMSRE_36V_AM_FT_2007_day89.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day89.h5"
"AMSRE_36V_AM_FT_2007_day90.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day90.h5"
"AMSRE_36V_AM_FT_2007_day91.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day91.h5"
"AMSRE_36V_AM_FT_2007_day92.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day92.h5"
"AMSRE_36V_AM_FT_2007_day93.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day93.h5"
"AMSRE_36V_AM_FT_2007_day94.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day94.h5"
"AMSRE_36V_AM_FT_2007_day95.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day95.h5"
"AMSRE_36V_AM_FT_2007_day96.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day96.h5"
"AMSRE_36V_AM_FT_2007_day97.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day97.h5"
"AMSRE_36V_AM_FT_2007_day98.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day98.h5"
"AMSRE_36V_AM_FT_2007_day99.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day99.h5"
"AMSRE_36V_AM_FT_2007_day100.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day100.h5"
"AMSRE_36V_AM_FT_2007_day101.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day101.h5"
"AMSRE_36V_AM_FT_2007_day102.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day102.h5"
"AMSRE_36V_AM_FT_2007_day103.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day103.h5"
"AMSRE_36V_AM_FT_2007_day104.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day104.h5"
"AMSRE_36V_AM_FT_2007_day105.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day105.h5"
"AMSRE_36V_AM_FT_2007_day106.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day106.h5"
"AMSRE_36V_AM_FT_2007_day107.h5","Temperature, soil ; Water content, soil","ftp://ftp.ntsg.umt.edu/pub/data/FT_ESDR/DAILY_HDF5/AMSRE/2007/AMSRE_36V_AM_FT_2007_day107.h5"
